Day,Month,Group-ID,Bout-ID,Tree ID ,Tree Local name,Tree Genus,Tree Species,Tree family,Individuum-ID,Behaviour code ,size-sugar,hardness-sugar,colour1-sugar,colour2-sugar,scent1-sugar,scent2-sugar,variation-size,variation-hardness,variation-colour1,variation-colour2,variation-scent 
4,7,2,67,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,4,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,67,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,67,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,67,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,68,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,4,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,68,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,68,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,68,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,69,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,4,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,69,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,69,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,69,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,70,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,4,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,70,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,70,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
4,7,2,70,A21,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,78,A24,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,78,A24,Voara,Ficus,botryoides,Moaraceae,5,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,78,A24,Voara,Ficus,botryoides,Moaraceae,6,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,78,A24,Voara,Ficus,botryoides,Moaraceae,7,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,79,A24,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,79,A24,Voara,Ficus,botryoides,Moaraceae,5,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,79,A24,Voara,Ficus,botryoides,Moaraceae,6,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,79,A24,Voara,Ficus,botryoides,Moaraceae,7,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,80,A24,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,80,A24,Voara,Ficus,botryoides,Moaraceae,5,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,80,A24,Voara,Ficus,botryoides,Moaraceae,6,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,80,A24,Voara,Ficus,botryoides,Moaraceae,7,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,81,A24,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,81,A24,Voara,Ficus,botryoides,Moaraceae,5,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,81,A24,Voara,Ficus,botryoides,Moaraceae,6,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,81,A24,Voara,Ficus,botryoides,Moaraceae,7,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,82,A24,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,82,A24,Voara,Ficus,botryoides,Moaraceae,5,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,82,A24,Voara,Ficus,botryoides,Moaraceae,6,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,82,A24,Voara,Ficus,botryoides,Moaraceae,7,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
11,7,2,83,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,83,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,83,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,83,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,84,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,84,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,84,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,84,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,85,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,85,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,85,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,85,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,86,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,86,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,86,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,86,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,87,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,87,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,87,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,87,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,88,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,88,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,88,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,88,A25,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,89,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,89,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,89,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,89,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,90,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,90,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,90,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,90,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,91,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,91,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,91,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,91,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,92,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,4,T,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,92,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,5,S,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,92,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,6,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,92,A26,Vandrika,Craspidospermum,verticillatum,Lauraceae,7,R,0.668586,-0.343942,0.63386,-0.0383,-0.5579669,0.02124749,0.09294,0.1522,2.89E+15,3.63E+15,0.7963576
11,7,2,93,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,T,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,93,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,93,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,93,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,94,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,94,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,94,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,94,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,95,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,95,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,95,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,95,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,96,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,T,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,96,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,96,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,96,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,97,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,97,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,97,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,97,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,98,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,98,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,T,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,98,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,98,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,99,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,99,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,99,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
