Day,Month,Group-ID,Bout-ID,Tree ID ,Tree Local name,Tree Genus,Tree Species,Tree family,Individuum-ID,Behaviour code ,size-sugar,hardness-sugar,colour1-sugar,colour2-sugar,scent1-sugar,scent2-sugar,variation-size,variation-hardness,variation-colour1,variation-colour2,variation-scent 
11,7,2,99,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,100,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,T,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,100,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,100,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,T,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,100,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,101,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,4,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,101,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,5,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,101,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,101,A27,Fohaninasity,Psychotria,reducta,Rubiaceae,7,T,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
11,7,2,102,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,102,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,102,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,102,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,R,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,103,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,103,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,T,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,103,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,103,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,R,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,104,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,104,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,104,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,104,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,R,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,105,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,105,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,105,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,105,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,R,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,106,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,106,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,106,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,106,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,R,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,107,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,107,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,107,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,107,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,R,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,108,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,108,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,108,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,108,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,R,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,109,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,4,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,109,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,5,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,109,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,6,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
11,7,2,109,A28,Kalafana,Oncostemum ,botryoides,Primulaceae,7,S,0.337045,-0.2963,0.01309,-0.1997,-0.1213062,-0.3460621,0.12076,0.45294,4.86E+15,-6.03E+15,0.8569135
12,7,2,115,A30,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,115,A30,Voara,Ficus,botryoides,Moaraceae,5,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,115,A30,Voara,Ficus,botryoides,Moaraceae,6,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,115,A30,Voara,Ficus,botryoides,Moaraceae,7,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,116,A30,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,116,A30,Voara,Ficus,botryoides,Moaraceae,5,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,116,A30,Voara,Ficus,botryoides,Moaraceae,6,T,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,116,A30,Voara,Ficus,botryoides,Moaraceae,7,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,117,A30,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,117,A30,Voara,Ficus,botryoides,Moaraceae,5,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,117,A30,Voara,Ficus,botryoides,Moaraceae,6,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,117,A30,Voara,Ficus,botryoides,Moaraceae,7,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,118,A30,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,118,A30,Voara,Ficus,botryoides,Moaraceae,5,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,118,A30,Voara,Ficus,botryoides,Moaraceae,6,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,118,A30,Voara,Ficus,botryoides,Moaraceae,7,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,119,A30,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,119,A30,Voara,Ficus,botryoides,Moaraceae,5,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,119,A30,Voara,Ficus,botryoides,Moaraceae,6,T,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,119,A30,Voara,Ficus,botryoides,Moaraceae,7,T,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,120,A30,Voara,Ficus,botryoides,Moaraceae,4,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,120,A30,Voara,Ficus,botryoides,Moaraceae,5,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,120,A30,Voara,Ficus,botryoides,Moaraceae,6,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,120,A30,Voara,Ficus,botryoides,Moaraceae,7,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,4,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,5,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,4,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,5,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,6,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,7,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,4,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,5,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,6,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,7,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,4,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,5,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,6,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,7,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,4,L,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,5,S,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,6,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
12,7,2,121,A31,Fohaninasity,Psychotria,reducta,Rubiaceae,7,R,0.2638136,0.1000804,-0.1751,-0.2964,-0.006577694,0.1574547,0.10774,0.79329,4.45E+15,-2.47E+15,0.7486506
13,7,3,122,A32,Voara,Ficus,botryoides,Moaraceae,8,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,122,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,123,A32,Voara,Ficus,botryoides,Moaraceae,8,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,123,A32,Voara,Ficus,botryoides,Moaraceae,9,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,124,A32,Voara,Ficus,botryoides,Moaraceae,8,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,124,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,125,A32,Voara,Ficus,botryoides,Moaraceae,8,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,125,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,126,A32,Voara,Ficus,botryoides,Moaraceae,8,L,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,126,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,127,A32,Voara,Ficus,botryoides,Moaraceae,8,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,127,A32,Voara,Ficus,botryoides,Moaraceae,9,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,128,A32,Voara,Ficus,botryoides,Moaraceae,8,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,128,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,129,A32,Voara,Ficus,botryoides,Moaraceae,8,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,129,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,130,A32,Voara,Ficus,botryoides,Moaraceae,8,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,130,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,131,A32,Voara,Ficus,botryoides,Moaraceae,8,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,131,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,132,A32,Voara,Ficus,botryoides,Moaraceae,8,R,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
13,7,3,132,A32,Voara,Ficus,botryoides,Moaraceae,9,S,-0.10142,0.0751,0.2721,0.3719,0.1633247,-0.2252456,0.43471,0.90338,2.04E+16,3.00E+15,0.8034906
